filename,expected,predicted,correct,cer,wer,time_ms
BY914TJ.jpg,BY914TJ,BY911TEJ,0,0.2857,1.0,51.8
BY914TJ_1.jpg,BY914TJ,BYJG141JH,0,0.5714,1.0,52.2
BZ007TA.jpg,BZ007TA,BZ007A,0,0.1429,1.0,52.5
BZ125JK.jpg,BZ125JK,BZ125JK,1,0.0,0.0,53.0
BZ371KH.jpg,BZ371KH,BZ371KH69,0,0.2857,1.0,55.9
BZ466OM.jpg,BZ466OM,BZ466OM,1,0.0,0.0,54.0
BZ937PK.jpg,BZ937PK,87Z937PK,0,0.2857,1.0,53.2
CA131RT.jpg,CA131RT,CA131RT,1,0.0,0.0,53.1
CA157NF.jpg,CA157NF,CA157HF,0,0.1429,1.0,52.9
CA632GV.jpg,CA632GV,CA633CV,0,0.2857,1.0,51.8
CA687DT.jpg,CA687DT,CA687DTH,0,0.1429,1.0,53.6
CA787RC.jpg,CA787RC,CA787RC,1,0.0,0.0,53.4
CA874HS.jpg,CA874HS,CA874HS,1,0.0,0.0,52.4
CA903RF.jpg,CA903RF,CA903RF,1,0.0,0.0,53.0
CA985ZQ.jpg,CA985ZQ,CA985Z0,0,0.1429,1.0,53.1
CB141GB.jpg,CB141GB,CB141GB,1,0.0,0.0,52.8
CB158RT.jpg,CB158RT,CB158RT,1,0.0,0.0,52.0
CB257LP.jpg,CB257LP,2CBCDOT2572PB,0,1.0,1.0,69.7
CB591QW.jpg,CB591QW,CB5919,0,0.2857,1.0,51.3
CB806XA.jpg,CB806XA,C8806XA,0,0.1429,1.0,53.9
CC039FD.jpg,CC039FD,CC039F0,0,0.1429,1.0,52.1
CC077PD.jpg,CC077PD,C8077,0,0.4286,1.0,51.8
CC218ZB.jpg,CC218ZB,CCCDOT218CDOT728,0,1.5714,1.0,69.7
CC652QK.jpg,CC652QK,DC652UK,0,0.2857,1.0,52.7
CC848ZW.jpg,CC848ZW,CCC0848ZW,0,0.2857,1.0,54.5
CD262WG.jpg,CD262WG,CD262WG69,0,0.2857,1.0,55.8
CD262WG_1.jpg,CD262WG,CD262HC,0,0.2857,1.0,54.2
CD546PR.jpg,CD546PR,COS546PR,0,0.2857,1.0,54.5
CD546PR_1.jpg,CD546PR,C0546PR,0,0.1429,1.0,53.3
CD615JB.jpg,CD615JB,CD615JB,1,0.0,0.0,52.5
CD773RG.jpg,CD773RG,CD773RG,1,0.0,0.0,52.5
CD778DG.jpg,CD778DG,C0778DG,0,0.1429,1.0,53.7
CD778DG_1.jpg,CD778DG,C0778DBG,0,0.2857,1.0,57.3
CE522TG.jpg,CE522TG,CE522TG,1,0.0,0.0,52.7
CE532G.jpg,CE532G,CE532G1,0,0.1667,1.0,53.5
CE885NT.jpg,CE885NT,CE885NT,1,0.0,0.0,52.4
CF055XA.jpg,CF055XA,,0,1.0,1.0,53.8
CF063GC.jpg,CF063GC,CF063GC,1,0.0,0.0,52.5
CF118QS.jpg,CF118QS,CF11805,0,0.2857,1.0,50.9
CF118QS_1.jpg,CF118QS,CF11805,0,0.2857,1.0,12.7
CF156YQ.jpg,CF156YQ,C1956Y0,0,0.4286,1.0,53.5
CF156YQ_1.jpg,CF156YQ,CF156YQ,1,0.0,0.0,52.2
CF158JV.jpg,CF158JV,CF158JV,1,0.0,0.0,51.9
CF267GG.jpg,CF267GG,CF267GG69,0,0.2857,1.0,54.3
CF267GG_1.jpg,CF267GG,CF267GG,1,0.0,0.0,52.1
CF487TM.jpg,CF487TM,CF487TM,1,0.0,0.0,53.1
CF595GD.jpg,CF595GD,CFCDOT595CDOTGD,0,1.1429,1.0,59.3
CF595GD_1.jpg,CF595GD,CF595CD,0,0.1429,1.0,51.5
CF651CQ.jpg,CF651CQ,5QUAD651QUADTEXTCD,0,2.0,1.0,63.4
CF706EZ.jpg,CF706EZ,CF706EZ,1,0.0,0.0,52.0
CF748BK.jpg,CF748BK,CF7488K,0,0.1429,1.0,55.1
CF837LS.jpg,CF837LS,CF837LS,1,0.0,0.0,53.0
CF837LS_1.jpg,CF837LS,CF837LS,1,0.0,0.0,52.8
CF837NW.jpg,CF837NW,CF837NW,1,0.0,0.0,52.0
CF985PE.jpg,CF985PE,CF985PE,1,0.0,0.0,53.1
CG061JL.jpg,CG061JL,CG061JL,1,0.0,0.0,49.9
CG131RA.jpg,CG131RA,CG131RA,1,0.0,0.0,51.8
CG369VG.jpg,CG369VG,CG369VG,1,0.0,0.0,57.7
CG484DZ.jpg,CG484DZ,TABLECATEGORYVALUECGC84DZ100TABLE,0,3.8571,1.0,76.8
CG653CG.jpg,CG653CG,CG653CG,1,0.0,0.0,52.4
CG692VS.jpg,CG692VS,CG692VS,1,0.0,0.0,52.2
CG699GG.jpg,CG699GG,DB699GGG,0,0.4286,1.0,50.9
CG699GG_1.jpg,CG699GG,DC695906,0,0.7143,1.0,49.8
CG730KX.jpg,CG730KX,CG730XX,0,0.1429,1.0,52.8
CG730KX_1.jpg,CG730KX,CG730KX,1,0.0,0.0,54.5
CH288BN.jpg,CH288BN,ICL7208,0,0.8571,1.0,51.3
CH291CF.jpg,CH291CF,CH291CF,1,0.0,0.0,52.8
CH928QS.jpg,CH928QS,CH9280S,0,0.1429,1.0,53.7
CJ023GF.jpg,CJ023GF,CJ023GF,1,0.0,0.0,53.9
CJ082ER.jpg,CJ082ER,CJ082ER,1,0.0,0.0,54.0
CJ901DQ.jpg,CJ901DQ,LEFTCRIGHT9001D0,0,1.5714,1.0,73.3
CJ901DQ_1.jpg,CJ901DQ,CJ901DQ,1,0.0,0.0,54.2
CK160ZT.jpg,CK160ZT,GK160ZT,0,0.1429,1.0,52.3
CK176DE.jpg,CK176DE,CK176DE,1,0.0,0.0,51.8
CK176DE_1.jpg,CK176DE,BOXQUADBOX,0,1.2857,1.0,55.9
CL295RK.jpg,CL295RK,CL295RK,1,0.0,0.0,52.8
CL295RK_1.jpg,CL295RK,CL295FX,0,0.2857,1.0,54.9
CL363SY.jpg,CL363SY,CL363SV3,0,0.2857,1.0,54.8
CL541EK.jpg,CL541EK,8541,0,0.5714,1.0,60.3
CL541EK_1.jpg,CL541EK,BCL541EK,0,0.1429,1.0,54.6
CL675AK.jpg,CL675AK,CL675AK,1,0.0,0.0,52.7
CL677EH.jpg,CL677EH,CL677EH,1,0.0,0.0,52.0
CL909TY.jpg,CL909TY,CZ909TY,0,0.1429,1.0,52.7
CM079JX.jpg,CM079JX,CH0178JX,0,0.4286,1.0,53.2
CM089VH.jpg,CM089VH,CM089VH,1,0.0,0.0,53.3
CM466KY.jpg,CM466KY,CH466KY,0,0.1429,1.0,53.4
CM665SC.jpg,CM665SC,CYL68550,0,0.7143,1.0,54.1
CM677BL.jpg,CM677BL,CH677BL,0,0.1429,1.0,52.9
CM720.jpg,CM720,CM720,1,0.0,0.0,52.0
CN043RV.jpg,CN043RV,CN043RV,1,0.0,0.0,52.8
CN043RV_1.jpg,CN043RV,CN043RV,1,0.0,0.0,51.9
CN091PC.jpg,CN091PC,CN091PC,1,0.0,0.0,52.1
CN091PC_1.jpg,CN091PC,1CNO9IPC,0,0.4286,1.0,57.9
CN138XN.jpg,CN138XN,CN138XN,1,0.0,0.0,53.2
CN356QY.jpg,CN356QY,CH35604,0,0.4286,1.0,52.4
CN513PV.jpg,CN513PV,CN513PV,1,0.0,0.0,52.1
CN760QN.jpg,CN760QN,CN760QN,1,0.0,0.0,51.9
CN760QN_1.jpg,CN760QN,CN760QN69,0,0.2857,1.0,55.3
CP092FM.jpg,CP092FM,CP092FW,0,0.1429,1.0,53.5
CP128FV.jpg,CP128FV,CP128FV,1,0.0,0.0,53.0
CP420DG.jpg,CP420DG,CP42000,0,0.2857,1.0,53.7
CP601ME.jpg,CP601ME,CP601ME,1,0.0,0.0,52.0
CP762DG.jpg,CP762DG,762061,0,0.7143,1.0,54.1
CP916CZ.jpg,CP916CZ,CP916CZ89,0,0.2857,1.0,54.9
CP916CZ_1.jpg,CP916CZ,CP916CZ,1,0.0,0.0,51.1
CP927ZY.jpg,CP927ZY,CP927ZY,1,0.0,0.0,52.8
CQ644QR.jpg,CQ644QR,CO644QR,0,0.1429,1.0,52.7
CQ656AT.jpg,CQ656AT,C0656AT,0,0.1429,1.0,53.7
CQ707XE.jpg,CQ707XE,C0707XE,0,0.1429,1.0,53.6
CQ890YX.jpg,CQ890YX,890,0,0.5714,1.0,55.7
CR088WE.jpg,CR088WE,CR088WE,1,0.0,0.0,53.1
CR272TC.jpg,CR272TC,GN272IC2,0,0.5714,1.0,55.7
CR301NJ.jpg,CR301NJ,CR301NJ,1,0.0,0.0,52.3
CR301NJ_1.jpg,CR301NJ,CR301NJH,0,0.1429,1.0,52.0
CR323AD.jpg,CR323AD,CR323AD,1,0.0,0.0,52.1
CR412VR.jpg,CR412VR,CR4YR,0,0.4286,1.0,50.4
CR562BD.jpg,CR562BD,CR562BD,1,0.0,0.0,52.3
CR652BR.jpg,CR652BR,CR652BR,1,0.0,0.0,53.3
CR677HA.jpg,CR677HA,CR677HA,1,0.0,0.0,52.7
CR677HA_1.jpg,CR677HA,CR677HA,1,0.0,0.0,52.6
CR681YK.jpg,CR681YK,CR681YK,1,0.0,0.0,53.1
CR799JE.jpg,CR799JE,ER79915,0,0.4286,1.0,53.1
CS127YH.jpg,CS127YH,C5127YH,0,0.1429,1.0,54.7
CS777EE.jpg,CS777EE,C5777CE,0,0.2857,1.0,53.6
CS859RE.jpg,CS859RE,CS859HE,0,0.1429,1.0,51.9
CS901RY.jpg,CS901RY,CS901RY,1,0.0,0.0,52.0
CS920MH.jpg,CS920MH,C592044,0,0.4286,1.0,53.9
CT350VH.jpg,CT350VH,35084,0,0.5714,1.0,53.9
CT453JZ.jpg,CT453JZ,CT453JZ,1,0.0,0.0,51.8
CT724JT.jpg,CT724JT,CE724375,0,0.5714,1.0,53.1
CT853CY.jpg,CT853CY,C17853CY,0,0.2857,1.0,53.8
CT853DF.jpg,CT853DF,CT853DF,1,0.0,0.0,60.4
CV170ML.jpg,CV170ML,CV170ML,1,0.0,0.0,52.4
CV578RW.jpg,CV578RW,CV570RW,0,0.1429,1.0,50.9
CV578RW_1.jpg,CV578RW,CV570RW,0,0.1429,1.0,52.3
CV578RW_2.jpg,CV578RW,CV578RW,1,0.0,0.0,51.7
CV590DC.jpg,CV590DC,CV590DC,1,0.0,0.0,53.0
CV668HD.jpg,CV668HD,CV668HD,1,0.0,0.0,52.0
CV838KZ.jpg,CV838KZ,CV838KZ,1,0.0,0.0,51.8
CV998HP.jpg,CV998HP,CV998HP,1,0.0,0.0,52.3
CW325RZ.jpg,CW325RZ,CW325RZ1,0,0.1429,1.0,54.3
CW335HP.jpg,CW335HP,CW335HP,1,0.0,0.0,52.3
CW344LA.jpg,CW344LA,CW344LA,1,0.0,0.0,52.0
CW345RM.jpg,CW345RM,CW345RM,1,0.0,0.0,50.7
CW545WP.jpg,CW545WP,CH3CH3,0,0.8571,1.0,53.5
CW918VA.jpg,CW918VA,CW918VA,1,0.0,0.0,51.9
CW958KQ.jpg,CW958KQ,CH958KQ,0,0.1429,1.0,52.6
CW958KQ_1.jpg,CW958KQ,CW958K0,0,0.1429,1.0,52.2
CX119DN.jpg,CX119DN,CX119DN,1,0.0,0.0,52.6
CX256LH.jpg,CX256LH,CX256LH,1,0.0,0.0,52.2
CX367VW.jpg,CX367VW,CX367VH,0,0.1429,1.0,52.9
CX457SC.jpg,CX457SC,CX457SC,1,0.0,0.0,52.1
CX585F.jpg,CX585F,5855,0,0.5,1.0,61.0
CX690XS.jpg,CX690XS,CXCDOT690CDOTXS,0,1.1429,1.0,59.3
CX764TZ.jpg,CX764TZ,AX764IZ,0,0.2857,1.0,52.1
CY437XV.jpg,CY437XV,RLCYL37Y05,0,0.8571,1.0,60.2
CY437XV_1.jpg,CY437XV,15TIMES9CDOT1372TIMES4,0,2.7143,1.0,77.2
CY510TR.jpg,CY510TR,CY510TR,1,0.0,0.0,53.5
CY598ZX.jpg,CY598ZX,1759818LEFTUNITSRIGHT,0,2.5714,1.0,77.6
CY674QV.jpg,CY674QV,CY6740Y,0,0.2857,1.0,53.2
CY770BH.jpg,CY770BH,TEXTCY770TEXTBH,0,1.1429,1.0,66.8
CY857RM.jpg,CY857RM,CY857RM,1,0.0,0.0,55.4
CY857RM_1.jpg,CY857RM,CY857RH,0,0.1429,1.0,52.9
CY907SC.jpg,CY907SC,CY907SC,1,0.0,0.0,60.5
CY907SC_1.jpg,CY907SC,UCY907SC,0,0.1429,1.0,54.3
CY918CB.jpg,CY918CB,CY918CB,1,0.0,0.0,52.4
CY945LZ.jpg,CY945LZ,CY945LZ,1,0.0,0.0,54.2
CY994AN.jpg,CY994AN,CY994AN,1,0.0,0.0,52.5
CZ273AE.jpg,CZ273AE,C7273ABC,0,0.4286,1.0,55.4
CZ286AA.jpg,CZ286AA,C7286AA,0,0.1429,1.0,53.0
CZ394QL.jpg,CZ394QL,CZ394OL,0,0.1429,1.0,53.8
CZ394QL_1.jpg,CZ394QL,CZC394QL,0,0.1429,1.0,52.5
CZ396ES.jpg,CZ396ES,CZ396ES,1,0.0,0.0,53.2
CZ796ZQ.jpg,CZ796ZQ,C279620,0,0.4286,1.0,54.1
CZ897AE.jpg,CZ897AE,C2897AE,0,0.1429,1.0,54.0
CZ991GE.jpg,CZ991GE,CZ991GE,1,0.0,0.0,51.9
CZ991GE_1.jpg,CZ991GE,CZ991GE,1,0.0,0.0,51.7
D318VK.jpg,D318VK,D318VK,1,0.0,0.0,53.1
D6155SE.jpg,D6155SE,06155SE,0,0.1429,1.0,51.8
DA644VO.jpg,DA644VO,DN6GA64VO,0,0.5714,1.0,53.3
DA644VQ.jpg,DA644VQ,D60468,0,0.5714,1.0,49.2
DA971NC.jpg,DA971NC,DA971NC,1,0.0,0.0,52.4
DA971NC_1.jpg,DA971NC,DACDOT971CDOTNC,0,1.1429,1.0,58.1
DB043MM.jpg,DB043MM,DB043MIM,0,0.1429,1.0,54.5
DB276GG.jpg,DB276GG,DB276GG,1,0.0,0.0,51.7
DB276GG_1.jpg,DB276GG,DB276GG,1,0.0,0.0,51.9
DB364HG.jpg,DB364HG,DB364HG,1,0.0,0.0,52.7
DB801GF.jpg,DB801GF,DB801GF,1,0.0,0.0,51.9
DB801GF_1.jpg,DB801GF,DB801GF,1,0.0,0.0,52.2
DB941KT.jpg,DB941KT,DB941KT,1,0.0,0.0,51.4
DB989GF.jpg,DB989GF,DB9889CF,0,0.2857,1.0,53.3
DB989GF_1.jpg,DB989GF,DB9909CF,0,0.4286,1.0,53.0
DB996TD.jpg,DB996TD,DB996TD,1,0.0,0.0,53.3
DC047WH.jpg,DC047WH,DC047MH,0,0.1429,1.0,54.1
DC047WH_1.jpg,DC047WH,DC047WH,1,0.0,0.0,51.7
DC109VA.jpg,DC109VA,DC109VA,1,0.0,0.0,52.5
DC131RP.jpg,DC131RP,DC131SUPHPSUP,0,1.0,1.0,58.4
DC304WY.jpg,DC304WY,DCCDOT304CDOTWH,0,1.2857,1.0,59.7
DC425SC.jpg,DC425SC,DC425SC,1,0.0,0.0,53.5
DC488NG.jpg,DC488NG,DC488NG,1,0.0,0.0,52.3
DC488NG_1.jpg,DC488NG,DC488NG,1,0.0,0.0,52.3
DC509AS.jpg,DC509AS,DC509AS,1,0.0,0.0,52.9
DC511WV.jpg,DC511WV,DC511VVJ,0,0.2857,1.0,53.5
DC586RL.jpg,DC586RL,DC586FL,0,0.1429,1.0,51.6
DC678QM.jpg,DC678QM,110C67804,0,0.7143,1.0,73.4
DC682NN.jpg,DC682NN,NOSDEACCES,0,1.2857,1.0,50.3
DC6864.jpg,DC6864,DC6864,1,0.0,0.0,50.9
DD024AN.jpg,DD024AN,DD024AN,1,0.0,0.0,52.0
DD024AN_1.jpg,DD024AN,DD024AN,1,0.0,0.0,52.2
DD202ZM.jpg,DD202ZM,DID202ZM,0,0.1429,1.0,56.7
DD370LW.jpg,DD370LW,DD370H,0,0.2857,1.0,50.6
DD437KE.jpg,DD437KE,DD437KI,0,0.1429,1.0,53.5
DD575ZR.jpg,DD575ZR,DD575ZR,1,0.0,0.0,51.9
DD686EV.jpg,DD686EV,DD686EV,1,0.0,0.0,51.9
DE092MJ.jpg,DE092MJ,DE092MJ01,0,0.2857,1.0,54.8
DE092MJ_1.jpg,DE092MJ,DE092HJ,0,0.1429,1.0,52.0
DE337DL.jpg,DE337DL,DE337DL,1,0.0,0.0,55.8
DE373EL.jpg,DE373EL,DE373EL,1,0.0,0.0,52.3
DE458TT.jpg,DE458TT,DECDOT48TT,0,0.7143,1.0,57.9
DE654ZV.jpg,DE654ZV,IE654ZN68,0,0.5714,1.0,54.9
DE654ZV_1.jpg,DE654ZV,DE654ZV,1,0.0,0.0,52.2
DE718NA.jpg,DE718NA,DE718NA,1,0.0,0.0,54.1
DF021DM.jpg,DF021DM,DF0210ML,0,0.2857,1.0,53.1
DF064DH.jpg,DF064DH,DF064DH,1,0.0,0.0,53.1
DF136ZB.jpg,DF136ZB,DF136ZD,0,0.1429,1.0,54.8
DF631AP.jpg,DF631AP,DF63,0,0.4286,1.0,54.8
DF971SX.jpg,DF971SX,DF971SX,1,0.0,0.0,53.2
DG175DK.jpg,DG175DK,06175DK,0,0.2857,1.0,51.6
DG219MZ.jpg,DG219MZ,DG219MZ,1,0.0,0.0,52.0
DG244MN.jpg,DG244MN,DG244HN,0,0.1429,1.0,52.1
DG400BF.jpg,DG400BF,DG400BF,1,0.0,0.0,51.5
DG621NX.jpg,DG621NX,DG621HX,0,0.1429,1.0,54.3
DG784SK.jpg,DG784SK,0G784SK,0,0.1429,1.0,56.4
DG996HG.jpg,DG996HG,DG996HG,1,0.0,0.0,52.7
DH309AY.jpg,DH309AY,DH309AY,1,0.0,0.0,52.5
DH365CO_1.jpg,DH365CO,DH365CO,1,0.0,0.0,51.8
DH394BH.jpg,DH394BH,DH394BH,1,0.0,0.0,51.8
DH625YD.jpg,DH625YD,01062520,0,0.7143,1.0,71.9
DH62SYD.jpg,DH62SYD,TEXTDHCDOT625CDOTYD,0,1.8571,1.0,29.9
DH787ER.jpg,DH787ER,0H787ER,0,0.1429,1.0,54.7
DJ263FV.jpg,DJ263FV,DJ263FM,0,0.1429,1.0,51.2
DJ263FV_1.jpg,DJ263FV,01261354,0,0.7143,1.0,53.9
DJ632FS.jpg,DJ632FS,0J632FS,0,0.1429,1.0,54.3
DJ653FV.jpg,DJ653FV,DJ653FV68,0,0.2857,1.0,55.1
DJ653FV_1.jpg,DJ653FV,DJ653FV,1,0.0,0.0,52.1
DJ690RL.jpg,DJ690RL,DJ690RL,1,0.0,0.0,52.2
DK120TK.jpg,DK120TK,BEGINALIGNMATHBBDMATHBBKCDOT120CDOTMATHBBTMATHBBKENDALIGN,0,7.1429,1.0,80.1
DK196FF.jpg,DK196FF,DK196FF,1,0.0,0.0,51.6
DK196FF_1.jpg,DK196FF,DK196FF,1,0.0,0.0,52.9
DK602GR.jpg,DK602GR,DK602GR,1,0.0,0.0,52.0
DK725XG.jpg,DK725XG,DH62DH225XG,0,0.8571,1.0,57.9
DK763MB.jpg,DK763MB,DK763MB,1,0.0,0.0,52.0
DK840AD.jpg,DK840AD,DK840AD,1,0.0,0.0,51.7
DK840AD_1.jpg,DK840AD,DK840AD69,0,0.2857,1.0,55.3
DK956VE.jpg,DK956VE,DK956VE,1,0.0,0.0,52.1
DL488XH.jpg,DL488XH,DFRAC1488TIMES106Y,0,2.0,1.0,70.1
DL488XH_1.jpg,DL488XH,ANGLEDL4880CIRC,0,1.4286,1.0,72.5
DL601VZ.jpg,DL601VZ,DL601VZ,1,0.0,0.0,52.4
DL743MO.jpg,DL743MO,DL743M0,0,0.1429,1.0,51.9
DL779SH.jpg,DL779SH,DL779SH,1,0.0,0.0,54.4
DL967VJ.jpg,DL967VJ,DL967VJ,1,0.0,0.0,54.7
DL973PR.jpg,DL973PR,DL973PR,1,0.0,0.0,52.6
DM013WK.jpg,DM013WK,D01399KN,0,0.5714,1.0,54.3
DM090WM.jpg,DM090WM,DN09DWM,0,0.2857,1.0,53.1
DM138BJ.jpg,DM138BJ,136,0,0.7143,1.0,55.0
DM488HV.jpg,DM488HV,DHCDOT488DIVHV,0,1.1429,1.0,66.0
DM628NN.jpg,DM628NN,DH628NN,0,0.1429,1.0,52.8
DM653PA.jpg,DM653PA,OM653PA,0,0.1429,1.0,53.9
DM740LS.jpg,DM740LS,DM740LS,1,0.0,0.0,52.4
DM740LS_1.jpg,DM740LS,DM740LS,1,0.0,0.0,52.5
DM779EF.jpg,DM779EF,,0,1.0,1.0,53.7
DM779EF_1.jpg,DM779EF,DM779EF68,0,0.2857,1.0,56.8
DM904JE.jpg,DM904JE,DM904JE,1,0.0,0.0,52.1
DM904JE_1.jpg,DM904JE,DM904JE,1,0.0,0.0,52.8
DN009ST.jpg,DN009ST,DN009SI,0,0.1429,1.0,54.3
DN255ER.jpg,DN255ER,DN255ER,1,0.0,0.0,53.4
DN293EY.jpg,DN293EY,DN293EV,0,0.1429,1.0,51.7
DN331LY.jpg,DN331LY,DN331LY,1,0.0,0.0,55.0
DN366.jpg,DN366,DN366,1,0.0,0.0,50.6
DN366VT.jpg,DN366VT,DN366VT,1,0.0,0.0,53.5
DN366VT_1.jpg,DN366VT,DN366VT,1,0.0,0.0,52.4
DN495EZ.jpg,DN495EZ,DN495EZB,0,0.1429,1.0,52.2
DN495EZ_1.jpg,DN495EZ,DN495EZB,0,0.1429,1.0,52.7
DN586ZC.jpg,DN586ZC,DN586ZC,1,0.0,0.0,52.4
DN586ZC_1.jpg,DN586ZC,DN585600,0,0.4286,1.0,52.6
DN644GV.jpg,DN644GV,DN644GV,1,0.0,0.0,56.0
DN885TR.jpg,DN885TR,DN885TR,1,0.0,0.0,51.8
DN885TR_1.jpg,DN885TR,DN885TR,1,0.0,0.0,51.7
DO326XA.jpg,DO326XA,00326XA,0,0.2857,1.0,55.4
DP078PJ.jpg,DP078PJ,DP078PJ,1,0.0,0.0,52.4
DP116FE.jpg,DP116FE,DP116FEI,0,0.1429,1.0,52.8
DP178CS.jpg,DP178CS,DP178CS,1,0.0,0.0,51.7
DP265H.jpg,DP265H,OP265H,0,0.1667,1.0,53.3
DP265HJ.jpg,DP265HJ,DP265HJ,1,0.0,0.0,50.6
DP322KA.jpg,DP322KA,DP3222KA,0,0.1429,1.0,54.1
DP651CQ.jpg,DP651CQ,851670,0,0.8571,1.0,50.8
DP782LD.jpg,DP782LD,DP782LD,1,0.0,0.0,53.3
DP911PG.jpg,DP911PG,DP911PG,1,0.0,0.0,52.0
DQ20188.jpg,DQ20188,0020188,0,0.2857,1.0,52.1
DQ435FF.jpg,DQ435FF,00435FF,0,0.2857,1.0,52.2
DQ517MF.jpg,DQ517MF,096417M,0,0.7143,1.0,50.7
DQ519AL.jpg,DQ519AL,003519AL,0,0.4286,1.0,50.7
DQ519AL_1.jpg,DQ519AL,0551,0,0.7143,1.0,11.0
DQ581QC.jpg,DQ581QC,DO581QC,0,0.1429,1.0,52.9
DQ610GG.jpg,DQ610GG,DOCDOT610CDOTGG,0,1.2857,1.0,63.2
DQ752PL.jpg,DQ752PL,00752PL,0,0.2857,1.0,51.9
DQ793EQ.jpg,DQ793EQ,O793EO,0,0.4286,1.0,57.4
DQ793EQ_1.jpg,DQ793EQ,007930,0,0.5714,1.0,52.3
DQ793EQ_2.jpg,DQ793EQ,000793E0,0,0.5714,1.0,54.1
DQ980ZR.jpg,DQ980ZR,D0980ZR,0,0.1429,1.0,53.4
DR025QY.jpg,DR025QY,DR025QY,1,0.0,0.0,52.0
DR065KZ.jpg,DR065KZ,DR065KZ,1,0.0,0.0,52.1
DR065KZ_1.jpg,DR065KZ,DR065KZ,1,0.0,0.0,53.4
DR175TD.jpg,DR175TD,DR175TD,1,0.0,0.0,51.7
DR302DN.jpg,DR302DN,TDR302DNH,0,0.2857,1.0,54.9
DR388NH.jpg,DR388NH,DR388HH,0,0.1429,1.0,52.8
DR834XW.jpg,DR834XW,DR034XHDUB,0,0.7143,1.0,56.6
DR893JH.jpg,DR893JH,DR893JH,1,0.0,0.0,52.3
DS018AZ.jpg,DS018AZ,DS018AZ,1,0.0,0.0,52.0
DS018AZ_1.jpg,DS018AZ,DS018AZ,1,0.0,0.0,52.1
DS125JE.jpg,DS125JE,DS125JE,1,0.0,0.0,52.2
DS165AA.jpg,DS165AA,KSDS165A4,0,0.4286,1.0,53.0
DS227WT.jpg,DS227WT,DS227WTIX,0,0.2857,1.0,53.9
DS227WT_1.jpg,DS227WT,DS227HT47,0,0.4286,1.0,55.1
DS277JQ.jpg,DS277JQ,DS277J0,0,0.1429,1.0,51.4
DS301EE.jpg,DS301EE,DS301EE,1,0.0,0.0,51.6
DS563ZH.jpg,DS563ZH,0DSCDOT563CDOT24,0,1.5714,1.0,72.7
DS666QB.jpg,DS666QB,0S66608,0,0.4286,1.0,52.4
DS873TA.jpg,DS873TA,DS873TA,1,0.0,0.0,51.9
DT011CK.jpg,DT011CK,DT011CK,1,0.0,0.0,51.8
DT011CK_1.jpg,DT011CK,DT011CK,1,0.0,0.0,51.4
DT045BV.jpg,DT045BV,DT045BV,1,0.0,0.0,52.5
DT083GA.jpg,DT083GA,DT083GA34,0,0.2857,1.0,53.9
DT083GA_1.jpg,DT083GA,DT083GA69,0,0.2857,1.0,53.9
DT169NZ.jpg,DT169NZ,DT169NZ,1,0.0,0.0,51.5
DT338XP.jpg,DT338XP,DT338XP,1,0.0,0.0,52.0
DT340AV.jpg,DT340AV,20230101DT340AV78COE,0,1.8571,1.0,68.7
DT357FP.jpg,DT357FP,D1357FP65,0,0.4286,1.0,58.1
DT475NC.jpg,DT475NC,DT475NC,1,0.0,0.0,51.5
DT475NC_1.jpg,DT475NC,DT475NC,1,0.0,0.0,51.3
DT480HV.jpg,DT480HV,DT480HV,1,0.0,0.0,52.1
DT518NA.jpg,DT518NA,DT518NA,1,0.0,0.0,52.0
DT522VC.jpg,DT522VC,DT522VC,1,0.0,0.0,52.2
DT621TF.jpg,DT621TF,DT627TF,0,0.1429,1.0,52.4
DT741SD.jpg,DT741SD,DT741SD,1,0.0,0.0,51.4
DT943NA_1.jpg,DT943NA,LEFT13391RIGHT,0,1.7143,1.0,70.5
DV036NB.jpg,DV036NB,DV036NB,1,0.0,0.0,52.0
DV217XW.jpg,DV217XW,DV217XN,0,0.1429,1.0,51.6
DV219XP.jpg,DV219XP,DVCDOT219CDOTXP,0,1.1429,1.0,60.1
DV39.jpg,DV39,DV3,0,0.25,1.0,52.1
DV396QJ.jpg,DV396QJ,0V3960J,0,0.2857,1.0,53.7
DV499AJ.jpg,DV499AJ,DV499AJ,1,0.0,0.0,51.4
DV546GN.jpg,DV546GN,DV546GN,1,0.0,0.0,52.2
DV552RZ.jpg,DV552RZ,MDV552RJ0,0,0.4286,1.0,55.4
DV708JA.jpg,DV708JA,DV708JA,1,0.0,0.0,51.7
DV740NB.jpg,DV740NB,DV740NB,1,0.0,0.0,53.5
DV827XX.jpg,DV827XX,DV827XYX,0,0.1429,1.0,53.1
DV873MA.jpg,DV873MA,DV873MA,1,0.0,0.0,52.5
DV936HH.jpg,DV936HH,DV936HH,1,0.0,0.0,51.6
DV961FB.jpg,DV961FB,DV961FB,1,0.0,0.0,51.9
DV976QW.jpg,DV976QW,DV976W,0,0.1429,1.0,50.6
DW121AY.jpg,DW121AY,IW121AY,0,0.1429,1.0,51.5
DW728RB.jpg,DW728RB,DH728RB,0,0.1429,1.0,53.0
DW728RB_1.jpg,DW728RB,0H728RB,0,0.2857,1.0,54.6
DW783ZS.jpg,DW783ZS,DH783Z5,0,0.2857,1.0,50.5
DW783ZS_1.jpg,DW783ZS,DW783Z5,0,0.1429,1.0,51.3
